bar_start_utc,open,high,low,close,tick_count
2018-07-08T23:00:00+00:00,1255.994,1256.105,1255.855,1255.96,55
2018-07-08T23:05:00+00:00,1255.97,1255.97,1255.8,1255.835,25
2018-07-08T23:10:00+00:00,1255.84,1256.44,1255.79,1256.44,140
2018-07-08T23:15:00+00:00,1256.4445,1256.625,1256.1515,1256.157,146
2018-07-08T23:20:00+00:00,1256.1705,1256.37,1255.867,1255.907,191
2018-07-08T23:25:00+00:00,1255.9015,1256.097,1255.806,1256.096,167
2018-07-08T23:30:00+00:00,1256.1065,1256.107,1255.996,1256.041,117
2018-07-08T23:35:00+00:00,1256.0165,1256.117,1255.7965,1256.0305,110
2018-07-08T23:40:00+00:00,1256.015,1256.3865,1255.8035,1256.377,114
2018-07-08T23:45:00+00:00,1256.3765,1256.5365,1256.1515,1256.2765,237
2018-07-08T23:50:00+00:00,1256.262,1256.482,1256.256,1256.256,195
2018-07-08T23:55:00+00:00,1256.2565,1256.58,1256.2565,1256.4845,182
2018-07-08T22:00:00+00:00,1255.52,1256.005,1254.9,1255.41,237
2018-07-08T22:05:00+00:00,1255.413,1255.5255,1255.3635,1255.45,75
2018-07-08T22:10:00+00:00,1255.4435,1255.5185,1255.0095,1255.058,101
2018-07-08T22:15:00+00:00,1255.0595,1255.448,1255.0435,1255.3805,107
2018-07-08T22:20:00+00:00,1255.3855,1255.4105,1255.2895,1255.3045,74
2018-07-08T22:25:00+00:00,1255.3,1255.595,1255.2905,1255.4995,135
2018-07-08T22:30:00+00:00,1255.505,1255.595,1255.4945,1255.5745,76
2018-07-08T22:35:00+00:00,1255.575,1255.685,1255.4905,1255.4955,117
2018-07-08T22:40:00+00:00,1255.495,1255.5955,1255.41,1255.4855,108
2018-07-08T22:45:00+00:00,1255.51,1255.8545,1255.51,1255.845,35
2018-07-08T22:50:00+00:00,1255.8445,1255.9455,1255.7795,1255.8505,36
2018-07-08T22:55:00+00:00,1255.86,1256.19,1255.86,1256.0,70
2018-07-09T00:00:00+00:00,1256.32,1256.5055,1256.1835,1256.29,134
2018-07-09T00:05:00+00:00,1256.3,1256.395,1255.8615,1255.9065,233
2018-07-09T00:10:00+00:00,1255.91,1256.2595,1255.7495,1256.2095,280
2018-07-09T00:15:00+00:00,1256.1995,1256.3455,1255.777,1256.1655,259
2018-07-09T00:20:00+00:00,1256.1715,1256.215,1256.0505,1256.125,171
2018-07-09T00:25:00+00:00,1256.135,1256.525,1255.955,1256.525,132
2018-07-09T00:30:00+00:00,1256.523,1256.525,1255.7685,1255.8485,263
2018-07-09T00:35:00+00:00,1255.8535,1256.004,1255.708,1255.773,188
2018-07-09T00:40:00+00:00,1255.7735,1256.049,1255.548,1256.044,203
2018-07-09T00:45:00+00:00,1256.0435,1256.8635,1256.0135,1256.7305,324
2018-07-09T00:50:00+00:00,1256.735,1257.035,1256.6345,1256.955,173
2018-07-09T00:55:00+00:00,1256.9445,1257.0785,1256.7505,1256.855,329
2018-07-09T01:00:00+00:00,1256.89,1257.05,1256.533,1256.7285,480
2018-07-09T01:05:00+00:00,1256.7135,1256.9585,1256.544,1256.648,417
2018-07-09T01:10:00+00:00,1256.6435,1256.654,1256.443,1256.6435,336
2018-07-09T01:15:00+00:00,1256.644,1256.644,1256.143,1256.144,319
2018-07-09T01:20:00+00:00,1256.153,1256.2785,1255.873,1256.2785,324
2018-07-09T01:25:00+00:00,1256.2735,1256.72,1256.259,1256.42,363
2018-07-09T01:30:00+00:00,1256.43,1257.2005,1256.3035,1257.1945,617
2018-07-09T01:35:00+00:00,1257.1945,1257.7335,1257.17,1257.5455,722
2018-07-09T01:40:00+00:00,1257.545,1257.7505,1257.2945,1257.3505,475
2018-07-09T01:45:00+00:00,1257.365,1257.73,1257.365,1257.5345,269
2018-07-09T01:50:00+00:00,1257.535,1258.369,1257.31,1258.21,667
2018-07-09T01:55:00+00:00,1258.211,1258.931,1257.995,1258.7155,543
2018-07-09T02:00:00+00:00,1258.7105,1258.9115,1258.01,1258.325,589
2018-07-09T02:05:00+00:00,1258.3245,1258.3245,1258.065,1258.0705,323
2018-07-09T02:10:00+00:00,1258.0745,1258.791,1258.02,1258.337,333
2018-07-09T02:15:00+00:00,1258.36,1258.8605,1258.0365,1258.78,380
2018-07-09T02:20:00+00:00,1258.77,1259.3595,1258.685,1258.785,500
2018-07-09T02:25:00+00:00,1258.7895,1259.2965,1258.6995,1259.04,466
2018-07-09T02:30:00+00:00,1259.0705,1259.085,1258.795,1258.795,353
2018-07-09T02:35:00+00:00,1258.7455,1258.8205,1258.378,1258.3955,266
2018-07-09T02:40:00+00:00,1258.39,1258.7795,1258.32,1258.5715,297
2018-07-09T02:45:00+00:00,1258.576,1258.7745,1258.25,1258.5345,336
2018-07-09T02:50:00+00:00,1258.535,1258.5915,1258.2395,1258.5345,285
2018-07-09T02:55:00+00:00,1258.5295,1258.62,1258.415,1258.545,237
2018-07-09T03:00:00+00:00,1258.54,1258.5405,1258.12,1258.2395,339
2018-07-09T03:05:00+00:00,1258.2345,1258.742,1258.1765,1258.33,322
2018-07-09T03:10:00+00:00,1258.3305,1258.662,1258.2305,1258.645,214
2018-07-09T03:15:00+00:00,1258.645,1258.7605,1258.5605,1258.7455,225
2018-07-09T03:20:00+00:00,1258.745,1259.0545,1258.5695,1258.875,273
2018-07-09T03:25:00+00:00,1258.865,1259.0585,1258.865,1258.95,212
2018-07-09T03:30:00+00:00,1258.955,1259.13,1258.8445,1258.958,264
2018-07-09T03:35:00+00:00,1258.9585,1259.1515,1258.935,1259.13,148
2018-07-09T03:40:00+00:00,1259.1295,1259.24,1258.755,1259.1895,264
2018-07-09T03:45:00+00:00,1259.1845,1259.2595,1258.875,1259.06,219
2018-07-09T03:50:00+00:00,1259.065,1259.135,1258.8745,1258.8745,193
2018-07-09T03:55:00+00:00,1258.8845,1258.99,1258.8845,1258.9845,159
2018-07-09T04:00:00+00:00,1258.9855,1259.2655,1258.975,1259.26,168
2018-07-09T04:05:00+00:00,1259.2605,1259.31,1259.16,1259.295,130
2018-07-09T04:10:00+00:00,1259.2955,1259.39,1259.206,1259.2795,180
2018-07-09T04:15:00+00:00,1259.2845,1259.4755,1259.135,1259.1445,186
2018-07-09T04:20:00+00:00,1259.1495,1259.165,1259.0455,1259.1545,121
2018-07-09T04:25:00+00:00,1259.1535,1259.155,1258.835,1258.835,172
2018-07-09T04:30:00+00:00,1258.8355,1259.3555,1258.835,1259.3355,204
2018-07-09T04:35:00+00:00,1259.335,1259.3615,1259.14,1259.245,205
2018-07-09T04:40:00+00:00,1259.2395,1259.33,1259.12,1259.125,172
2018-07-09T04:45:00+00:00,1259.13,1259.345,1258.945,1259.33,188
2018-07-09T04:50:00+00:00,1259.262,1259.4,1258.7145,1258.7205,228
2018-07-09T04:55:00+00:00,1258.7255,1258.937,1258.615,1258.9195,201
2018-07-09T05:00:00+00:00,1258.92,1258.9365,1258.805,1258.9215,213
2018-07-09T05:05:00+00:00,1258.9295,1259.2315,1258.7345,1259.165,169
2018-07-09T05:10:00+00:00,1259.16,1259.5315,1259.0995,1259.5315,232
2018-07-09T05:15:00+00:00,1259.5765,1260.057,1259.33,1259.4215,517
2018-07-09T05:20:00+00:00,1259.42,1259.655,1259.325,1259.6505,203
2018-07-09T05:25:00+00:00,1259.6465,1259.655,1259.4055,1259.5305,184
2018-07-09T05:30:00+00:00,1259.53,1259.655,1259.24,1259.24,289
2018-07-09T05:35:00+00:00,1259.2405,1259.265,1259.0545,1259.25,181
2018-07-09T05:40:00+00:00,1259.2455,1259.4395,1259.201,1259.4315,192
2018-07-09T05:45:00+00:00,1259.436,1259.85,1259.3115,1259.85,328
2018-07-09T05:50:00+00:00,1259.84,1260.0465,1259.4865,1259.5765,245
2018-07-09T05:55:00+00:00,1259.53,1260.1,1259.496,1259.9865,333
2018-07-09T06:00:00+00:00,1259.9815,1260.332,1259.9565,1260.19,637
2018-07-09T06:05:00+00:00,1260.18,1260.7215,1260.18,1260.3355,698
2018-07-09T06:10:00+00:00,1260.3305,1261.73,1260.325,1261.355,912
2018-07-09T06:15:00+00:00,1261.3495,1262.24,1261.225,1261.275,898
2018-07-09T06:20:00+00:00,1261.2795,1261.9555,1261.2745,1261.955,628
2018-07-09T06:25:00+00:00,1261.9555,1262.065,1261.2705,1261.415,650
2018-07-09T06:30:00+00:00,1261.42,1261.6145,1261.3,1261.441,534
2018-07-09T06:35:00+00:00,1261.436,1261.8355,1260.9235,1260.9255,558
2018-07-09T06:40:00+00:00,1260.945,1261.2295,1260.87,1260.9145,542
2018-07-09T06:45:00+00:00,1260.9615,1261.3035,1260.9,1261.095,543
2018-07-09T06:50:00+00:00,1261.0835,1261.355,1260.9895,1261.2235,438
2018-07-09T06:55:00+00:00,1261.224,1261.225,1260.25,1260.735,688
2018-07-09T07:00:00+00:00,1260.73,1260.79,1260.246,1260.3705,687
2018-07-09T07:05:00+00:00,1260.3575,1260.795,1260.315,1260.5855,469
