hour_start_utc,tick_count
2024-04-03T12:00:00+00:00,5291
2024-04-03T13:00:00+00:00,6021
2024-04-03T14:00:00+00:00,9569
2024-04-03T15:00:00+00:00,4597
2024-04-03T16:00:00+00:00,4676
2024-04-03T17:00:00+00:00,2335
2024-04-03T18:00:00+00:00,1544
2024-04-03T19:00:00+00:00,2000
2024-04-03T20:00:00+00:00,1250
2024-04-03T21:00:00+00:00,3373
2024-04-03T22:00:00+00:00,472
2024-04-03T23:00:00+00:00,1143
2024-04-04T01:00:00+00:00,1474
2024-04-04T02:00:00+00:00,1348
2024-04-04T03:00:00+00:00,1259
2024-04-04T04:00:00+00:00,1177
2024-04-04T05:00:00+00:00,1244
2024-04-04T06:00:00+00:00,3409
2024-04-04T07:00:00+00:00,4306
2024-04-04T08:00:00+00:00,3548
2024-04-04T09:00:00+00:00,2811
2024-04-04T10:00:00+00:00,2097
2024-04-17T14:00:00+00:00,5419
2024-04-17T18:00:00+00:00,4992
2024-04-17T19:00:00+00:00,4101
2024-04-17T20:00:00+00:00,1589
2024-04-17T21:00:00+00:00,1516
2024-04-17T22:00:00+00:00,932
2024-04-17T23:00:00+00:00,727
2024-04-18T00:00:00+00:00,1474
2024-04-18T01:00:00+00:00,2324
2024-04-18T02:00:00+00:00,2656
2024-04-18T03:00:00+00:00,1584
2024-04-18T04:00:00+00:00,1131
2024-04-18T05:00:00+00:00,1700
2024-04-18T06:00:00+00:00,2467
2024-04-18T07:00:00+00:00,3875
2024-04-18T08:00:00+00:00,3260
2024-04-18T09:00:00+00:00,2154
2024-04-18T10:00:00+00:00,1946
2024-04-18T11:00:00+00:00,2351
2024-04-18T12:00:00+00:00,6344
2024-04-18T13:00:00+00:00,8329
2024-04-18T14:00:00+00:00,6261
2024-04-18T15:00:00+00:00,3519
2024-04-18T16:00:00+00:00,2601
2024-04-18T17:00:00+00:00,3123
2024-04-18T18:00:00+00:00,2745
2024-04-18T19:00:00+00:00,2209
2024-04-18T20:00:00+00:00,1033
2024-04-18T21:00:00+00:00,1731
2024-04-18T22:00:00+00:00,453
2024-04-18T23:00:00+00:00,1096
2024-04-19T00:00:00+00:00,3128
2024-04-19T01:00:00+00:00,7945
2024-04-19T02:00:00+00:00,8059
2024-04-19T03:00:00+00:00,7121
2024-04-19T04:00:00+00:00,2944
2024-04-19T05:00:00+00:00,2586
2024-04-19T06:00:00+00:00,6115
2024-04-19T07:00:00+00:00,6618
2024-04-19T08:00:00+00:00,4324
2024-04-19T09:00:00+00:00,3157
2024-04-19T10:00:00+00:00,3369
2024-04-19T11:00:00+00:00,3412
2024-04-19T12:00:00+00:00,5238
2024-04-19T13:00:00+00:00,6342
2024-04-19T14:00:00+00:00,7597
2024-04-19T15:00:00+00:00,4061
2024-04-19T16:00:00+00:00,4063
2024-04-19T17:00:00+00:00,2802
2024-04-19T18:00:00+00:00,3298
2024-04-19T19:00:00+00:00,2962
2024-04-19T20:00:00+00:00,1674
2024-04-19T21:00:00+00:00,0
2024-04-19T22:00:00+00:00,0
2024-04-19T23:00:00+00:00,0
2024-04-21T00:00:00+00:00,0
2024-04-21T01:00:00+00:00,0
2024-04-21T02:00:00+00:00,0
2024-04-21T03:00:00+00:00,0
2024-04-21T04:00:00+00:00,0
2024-04-21T05:00:00+00:00,0
2024-04-21T06:00:00+00:00,0
2024-04-21T07:00:00+00:00,0
2024-04-21T08:00:00+00:00,0
2024-04-21T09:00:00+00:00,0
2024-04-21T10:00:00+00:00,0
2024-04-21T11:00:00+00:00,0
2024-04-21T12:00:00+00:00,0
2024-04-21T13:00:00+00:00,0
2024-04-21T14:00:00+00:00,0
2024-04-21T15:00:00+00:00,0
2024-04-21T16:00:00+00:00,0
2024-04-21T17:00:00+00:00,0
2024-04-21T18:00:00+00:00,0
2024-04-21T19:00:00+00:00,0
2024-04-21T20:00:00+00:00,0
2024-04-21T21:00:00+00:00,1133
2024-04-21T22:00:00+00:00,970
2024-04-21T23:00:00+00:00,688
2024-04-22T00:00:00+00:00,2410
2024-04-22T01:00:00+00:00,2663
2024-04-22T02:00:00+00:00,977
2024-04-22T03:00:00+00:00,837
2024-04-22T04:00:00+00:00,916
2024-04-22T05:00:00+00:00,1014
2024-04-22T06:00:00+00:00,2464
2024-04-22T07:00:00+00:00,3752
2024-04-22T08:00:00+00:00,3144
2024-04-22T09:00:00+00:00,2524
2024-04-22T10:00:00+00:00,2386
2024-04-22T11:00:00+00:00,3014
2024-04-22T12:00:00+00:00,3347
2024-04-22T13:00:00+00:00,4014
2024-04-22T14:00:00+00:00,4214
2024-04-22T15:00:00+00:00,2258
2024-04-22T16:00:00+00:00,1610
2024-04-22T17:00:00+00:00,1590
2024-04-22T18:00:00+00:00,1427
2024-04-22T19:00:00+00:00,2272
2024-04-22T20:00:00+00:00,1154
2024-04-22T21:00:00+00:00,989
2024-04-23T01:00:00+00:00,1633
2024-04-23T02:00:00+00:00,1020
2024-04-23T03:00:00+00:00,1064
2024-04-23T04:00:00+00:00,697
2024-04-23T05:00:00+00:00,1368
2024-04-23T06:00:00+00:00,2347
2024-04-23T07:00:00+00:00,7017
2024-04-23T08:00:00+00:00,4178
2024-04-23T09:00:00+00:00,2741
2024-04-23T10:00:00+00:00,2357
2024-04-23T11:00:00+00:00,3473
2024-04-23T12:00:00+00:00,3309
2024-04-23T13:00:00+00:00,7136
2024-04-23T14:00:00+00:00,9562
2024-04-23T15:00:00+00:00,4514
2024-04-23T16:00:00+00:00,2455
2024-04-23T18:00:00+00:00,1189
2024-04-23T19:00:00+00:00,1429
2024-04-23T20:00:00+00:00,894
2024-04-23T21:00:00+00:00,1015
2024-04-23T22:00:00+00:00,434
2024-04-23T23:00:00+00:00,793
2024-04-24T00:00:00+00:00,1386
2024-04-24T01:00:00+00:00,2496
2024-04-24T02:00:00+00:00,1505
2024-04-24T03:00:00+00:00,1330
2024-04-24T04:00:00+00:00,832
2024-04-24T05:00:00+00:00,1236
2024-04-24T06:00:00+00:00,2589
2024-04-24T07:00:00+00:00,3029
2024-04-24T09:00:00+00:00,1943
2024-04-24T10:00:00+00:00,1457
2024-04-24T11:00:00+00:00,2004
2024-04-24T08:00:00+00:00,2521
2024-04-24T14:00:00+00:00,4753
2024-04-24T15:00:00+00:00,3255
2024-04-24T16:00:00+00:00,2328
2024-04-24T17:00:00+00:00,2038
2024-04-24T18:00:00+00:00,2425
2024-04-24T19:00:00+00:00,2305
2024-04-24T20:00:00+00:00,1692
2024-04-24T21:00:00+00:00,1391
2024-04-24T22:00:00+00:00,796
2024-04-24T23:00:00+00:00,606
2024-04-25T00:00:00+00:00,1322
2024-04-25T01:00:00+00:00,1509
2024-04-25T02:00:00+00:00,1216
2024-04-25T03:00:00+00:00,959
2024-04-25T04:00:00+00:00,648
2024-04-25T05:00:00+00:00,1018
2024-04-25T06:00:00+00:00,2945
2024-04-25T07:00:00+00:00,4018
2024-04-25T08:00:00+00:00,2574
2024-04-25T09:00:00+00:00,2148
2024-04-25T10:00:00+00:00,2037
2024-04-25T11:00:00+00:00,1773
2024-04-25T12:00:00+00:00,10707
2024-04-25T13:00:00+00:00,10257
2024-04-25T14:00:00+00:00,7813
2024-04-25T15:00:00+00:00,4073
2024-04-25T16:00:00+00:00,2701
2024-04-25T17:00:00+00:00,2994
2024-04-25T18:00:00+00:00,2835
2024-04-25T19:00:00+00:00,1741
2024-04-25T20:00:00+00:00,1117
2024-04-25T21:00:00+00:00,444
2024-04-25T22:00:00+00:00,415
2024-04-25T23:00:00+00:00,589
2024-04-26T00:00:00+00:00,1488
2024-04-26T01:00:00+00:00,1456
2024-04-26T02:00:00+00:00,1090
2024-04-26T03:00:00+00:00,1820
2024-04-26T04:00:00+00:00,834
2024-04-26T05:00:00+00:00,1183
2024-04-26T06:00:00+00:00,2570
2024-04-26T07:00:00+00:00,3363
2024-04-26T08:00:00+00:00,6386
2024-04-26T09:00:00+00:00,3094
2024-04-26T10:00:00+00:00,2360
2024-04-26T11:00:00+00:00,2900
2024-04-26T12:00:00+00:00,8821
2024-04-26T13:00:00+00:00,6962
2024-04-26T14:00:00+00:00,7438
2024-04-26T15:00:00+00:00,4706
2024-04-26T16:00:00+00:00,1999
2024-04-26T17:00:00+00:00,1366
2024-04-26T19:00:00+00:00,1767
2024-04-26T20:00:00+00:00,1951
2024-04-26T21:00:00+00:00,0
2024-04-26T22:00:00+00:00,0
2024-04-26T23:00:00+00:00,0
2024-04-28T00:00:00+00:00,0
2024-04-28T01:00:00+00:00,0
2024-04-28T02:00:00+00:00,0
2024-04-28T03:00:00+00:00,0
2024-04-28T04:00:00+00:00,0
2024-04-28T05:00:00+00:00,0
2024-04-28T06:00:00+00:00,0
2024-04-28T07:00:00+00:00,0
2024-04-28T09:00:00+00:00,0
2024-04-28T12:00:00+00:00,0
2024-04-28T13:00:00+00:00,0
2024-04-28T14:00:00+00:00,0
2024-04-28T15:00:00+00:00,0
2024-04-28T16:00:00+00:00,0
2024-04-28T17:00:00+00:00,0
2024-04-28T18:00:00+00:00,0
2024-04-28T19:00:00+00:00,0
2024-04-28T20:00:00+00:00,0
2024-04-28T21:00:00+00:00,304
2024-04-28T22:00:00+00:00,728
2024-04-28T23:00:00+00:00,1552
2024-04-29T00:00:00+00:00,1715
2024-04-29T01:00:00+00:00,3659
2024-04-29T02:00:00+00:00,1984
2024-04-29T03:00:00+00:00,1513
2024-04-29T04:00:00+00:00,7342
2024-04-29T05:00:00+00:00,5099
2024-04-29T06:00:00+00:00,3933
2024-04-29T07:00:00+00:00,9568
2024-04-29T08:00:00+00:00,5651
2024-04-29T09:00:00+00:00,3941
2024-04-29T10:00:00+00:00,2080
2024-04-29T11:00:00+00:00,2511
2024-04-29T12:00:00+00:00,3641
2024-04-29T13:00:00+00:00,4979
2024-04-29T14:00:00+00:00,4084
2024-04-29T15:00:00+00:00,2965
2024-04-29T16:00:00+00:00,3291
2024-04-29T17:00:00+00:00,2295
2024-04-29T18:00:00+00:00,2706
2024-04-29T19:00:00+00:00,3230
2024-04-29T20:00:00+00:00,1205
2024-04-29T21:00:00+00:00,641
2024-04-29T22:00:00+00:00,469
2024-04-29T23:00:00+00:00,1168
2024-04-30T00:00:00+00:00,1927
2024-04-30T01:00:00+00:00,1633
2024-04-30T02:00:00+00:00,1832
2024-04-30T03:00:00+00:00,1495
2024-04-30T04:00:00+00:00,1170
2024-04-30T05:00:00+00:00,1634
2024-04-30T06:00:00+00:00,3344
2024-04-30T07:00:00+00:00,3974
2024-04-30T08:00:00+00:00,2606
2024-04-30T09:00:00+00:00,4236
2024-04-30T10:00:00+00:00,2703
2024-04-30T11:00:00+00:00,2412
2024-04-30T12:00:00+00:00,8250
2024-04-30T13:00:00+00:00,8096
2024-04-30T14:00:00+00:00,8807
2024-04-30T15:00:00+00:00,6033
2024-04-30T16:00:00+00:00,3093
2024-04-30T18:00:00+00:00,1713
2024-04-30T19:00:00+00:00,1920
2024-04-30T20:00:00+00:00,2134
2024-04-30T21:00:00+00:00,946
2024-04-30T22:00:00+00:00,766
2024-04-30T23:00:00+00:00,1137
2024-05-01T00:00:00+00:00,1288
2024-05-01T01:00:00+00:00,960
2024-05-01T02:00:00+00:00,821
2024-05-01T03:00:00+00:00,1231
2024-05-01T04:00:00+00:00,1004
2024-05-01T05:00:00+00:00,1102
2024-05-01T06:00:00+00:00,1815
2024-05-01T07:00:00+00:00,1867
2024-05-01T08:00:00+00:00,1782
2024-05-01T09:00:00+00:00,1635
2024-05-01T10:00:00+00:00,1945
2024-05-01T11:00:00+00:00,1451
2024-05-01T12:00:00+00:00,4253
2024-05-01T13:00:00+00:00,3261
2024-05-01T14:00:00+00:00,6553
2024-05-01T15:00:00+00:00,2488
2024-05-01T17:00:00+00:00,2390
2024-05-01T18:00:00+00:00,19326
2024-05-01T19:00:00+00:00,11576
2024-05-01T20:00:00+00:00,6593
2024-05-01T21:00:00+00:00,2825
2024-05-01T22:00:00+00:00,1728
2024-05-01T23:00:00+00:00,1437
2024-05-02T00:00:00+00:00,2084
2024-05-02T01:00:00+00:00,2132
2024-05-02T02:00:00+00:00,2073
2024-05-02T03:00:00+00:00,1830
2024-05-02T04:00:00+00:00,1398
2024-05-02T05:00:00+00:00,1786
2024-05-02T06:00:00+00:00,4117
2024-05-02T07:00:00+00:00,4792
2024-05-02T08:00:00+00:00,4369
2024-05-02T10:00:00+00:00,2395
2024-05-02T12:00:00+00:00,5586
2024-05-02T13:00:00+00:00,7294
2024-05-02T14:00:00+00:00,7365
2024-05-02T15:00:00+00:00,5090
2024-05-02T16:00:00+00:00,2983
2024-05-02T17:00:00+00:00,2534
2024-05-02T18:00:00+00:00,2559
2024-05-02T19:00:00+00:00,2494
2024-05-02T21:00:00+00:00,1348
2024-05-02T22:00:00+00:00,663
2024-05-02T23:00:00+00:00,864
2024-05-03T00:00:00+00:00,1919
2024-05-03T01:00:00+00:00,2269
2024-05-03T02:00:00+00:00,1754
2024-05-03T03:00:00+00:00,1208
2024-05-03T04:00:00+00:00,1564
2024-05-03T05:00:00+00:00,1526
2024-05-03T06:00:00+00:00,3000
2024-05-03T07:00:00+00:00,3240
2024-05-03T08:00:00+00:00,2980
2024-05-03T09:00:00+00:00,2161
2024-05-03T10:00:00+00:00,2125
2024-05-03T11:00:00+00:00,2487
2024-05-03T12:00:00+00:00,12303
2024-05-03T13:00:00+00:00,12506
2024-05-03T14:00:00+00:00,14956
2024-05-03T15:00:00+00:00,5599
2024-05-03T16:00:00+00:00,3139
2024-05-03T17:00:00+00:00,1750
2024-05-03T18:00:00+00:00,1857
2024-05-03T19:00:00+00:00,2858
2024-05-03T20:00:00+00:00,1591
2024-05-03T21:00:00+00:00,0
2024-05-03T22:00:00+00:00,0
2024-05-03T23:00:00+00:00,0
2024-05-05T00:00:00+00:00,0
2024-05-05T01:00:00+00:00,0
2024-05-05T02:00:00+00:00,0
2024-05-05T03:00:00+00:00,0
2024-05-05T04:00:00+00:00,0
2024-05-05T05:00:00+00:00,0
2024-05-05T06:00:00+00:00,0
2024-05-05T07:00:00+00:00,0
2024-05-05T08:00:00+00:00,0
2024-05-05T09:00:00+00:00,0
2024-05-05T10:00:00+00:00,0
2024-05-05T11:00:00+00:00,0
2024-05-05T12:00:00+00:00,0
2024-05-05T13:00:00+00:00,0
2024-05-05T14:00:00+00:00,0
2024-05-05T15:00:00+00:00,0
2024-05-05T16:00:00+00:00,0
2024-05-05T17:00:00+00:00,0
2024-05-05T18:00:00+00:00,0
2024-05-05T19:00:00+00:00,0
2024-05-05T20:00:00+00:00,0
2024-05-05T21:00:00+00:00,260
2024-05-05T22:00:00+00:00,589
2024-05-05T23:00:00+00:00,1218
2024-05-06T00:00:00+00:00,1537
2024-05-06T01:00:00+00:00,2111
2024-05-06T02:00:00+00:00,1720
2024-05-06T03:00:00+00:00,1638
2024-05-06T04:00:00+00:00,1210
2024-05-06T05:00:00+00:00,1281
2024-05-06T06:00:00+00:00,2445
2024-05-06T07:00:00+00:00,2751
2024-05-06T08:00:00+00:00,2881
2024-05-06T09:00:00+00:00,2050
2024-05-06T10:00:00+00:00,2154
2024-05-06T11:00:00+00:00,1858
2024-05-06T12:00:00+00:00,2794
2024-05-06T13:00:00+00:00,2877
2024-05-06T14:00:00+00:00,2909
2024-05-06T15:00:00+00:00,2048
2024-05-06T16:00:00+00:00,1571
2024-05-06T17:00:00+00:00,1450
2024-05-06T18:00:00+00:00,1710
2024-05-06T19:00:00+00:00,1910
2024-05-06T20:00:00+00:00,831
2024-05-06T21:00:00+00:00,675
2024-05-06T22:00:00+00:00,297
2024-05-06T23:00:00+00:00,610
2024-05-07T00:00:00+00:00,2527
2024-05-07T01:00:00+00:00,2218
2024-05-07T02:00:00+00:00,1849
2024-05-07T03:00:00+00:00,1560
2024-05-07T04:00:00+00:00,1757
2024-05-07T05:00:00+00:00,1805
2024-05-07T06:00:00+00:00,3002
2024-05-07T07:00:00+00:00,3238
2024-05-07T08:00:00+00:00,2411
2024-05-07T09:00:00+00:00,2186
2024-05-07T10:00:00+00:00,2175
2024-05-07T11:00:00+00:00,2164
2024-05-07T12:00:00+00:00,2767
2024-05-07T13:00:00+00:00,3404
2024-05-07T14:00:00+00:00,3363
2024-05-07T15:00:00+00:00,3679
2024-05-07T16:00:00+00:00,2555
2024-05-07T17:00:00+00:00,2212
2024-05-07T18:00:00+00:00,2391
2024-05-07T19:00:00+00:00,2038
2024-05-07T21:00:00+00:00,608
2024-05-07T22:00:00+00:00,652
2024-05-07T23:00:00+00:00,771
2024-05-08T00:00:00+00:00,1805
2024-05-08T01:00:00+00:00,1870
2024-05-08T03:00:00+00:00,1672
2024-05-08T04:00:00+00:00,1455
2024-05-08T05:00:00+00:00,1187
2024-05-08T06:00:00+00:00,1999
2024-05-08T07:00:00+00:00,2680
2024-05-08T09:00:00+00:00,2546
2024-05-08T10:00:00+00:00,1887
2024-05-08T11:00:00+00:00,2342
2024-05-08T12:00:00+00:00,2719
2024-05-08T13:00:00+00:00,3049
2024-05-08T14:00:00+00:00,3222
2024-05-08T15:00:00+00:00,3092
2024-05-08T16:00:00+00:00,1855
2024-05-08T17:00:00+00:00,1708
2024-05-08T18:00:00+00:00,1362
2024-05-08T19:00:00+00:00,2206
2024-05-08T20:00:00+00:00,997
2024-05-08T21:00:00+00:00,948
2024-05-08T22:00:00+00:00,381
2024-05-08T23:00:00+00:00,584
2024-05-09T00:00:00+00:00,1200
2024-05-09T01:00:00+00:00,1988
2024-05-09T02:00:00+00:00,1418
2024-05-09T03:00:00+00:00,1435
2024-05-09T04:00:00+00:00,1189
2024-05-09T05:00:00+00:00,1424
2024-05-09T06:00:00+00:00,1806
2024-05-09T07:00:00+00:00,2776
2024-05-09T09:00:00+00:00,2098
2024-05-09T10:00:00+00:00,1941
2024-05-09T11:00:00+00:00,4342
2024-05-09T12:00:00+00:00,6649
2024-05-09T13:00:00+00:00,5615
2024-05-09T14:00:00+00:00,4459
2024-05-09T15:00:00+00:00,2751
2024-05-09T16:00:00+00:00,1768
2024-05-09T17:00:00+00:00,1994
2024-05-09T18:00:00+00:00,1405
2024-05-09T19:00:00+00:00,1858
2024-05-09T20:00:00+00:00,777
2024-05-09T21:00:00+00:00,776
2024-05-09T22:00:00+00:00,449
2024-05-09T23:00:00+00:00,604
2024-05-10T01:00:00+00:00,1461
2024-05-29T06:00:00+00:00,2632
2024-05-29T17:00:00+00:00,2868
2024-05-29T18:00:00+00:00,1410
2024-05-29T19:00:00+00:00,1924
2024-05-29T20:00:00+00:00,948
2024-05-29T21:00:00+00:00,671
2024-05-29T22:00:00+00:00,724
2024-05-29T23:00:00+00:00,834
2024-05-30T00:00:00+00:00,2146
2024-05-29T10:00:00+00:00,2288
2024-05-30T01:00:00+00:00,2314
2024-05-30T02:00:00+00:00,1688
2024-05-30T04:00:00+00:00,1971
2024-05-30T05:00:00+00:00,2232
2024-05-30T06:00:00+00:00,3401
2024-05-30T07:00:00+00:00,4401
2024-05-30T08:00:00+00:00,3581
2024-05-30T09:00:00+00:00,3294
2024-05-30T10:00:00+00:00,2395
2024-05-30T11:00:00+00:00,1913
2024-05-30T12:00:00+00:00,5891
2024-05-30T13:00:00+00:00,5022
2024-05-29T13:00:00+00:00,5479
2024-05-30T14:00:00+00:00,5201
2024-05-30T15:00:00+00:00,3540
2024-05-30T16:00:00+00:00,1895
2024-05-30T17:00:00+00:00,1308
2024-05-30T18:00:00+00:00,1387
2024-05-30T19:00:00+00:00,2097
2024-05-30T20:00:00+00:00,972
2024-05-30T21:00:00+00:00,1253
2024-05-29T15:00:00+00:00,4173
2024-05-30T22:00:00+00:00,442
2024-05-30T23:00:00+00:00,473
2024-05-31T00:00:00+00:00,1663
2024-05-31T01:00:00+00:00,2215
2024-05-29T12:00:00+00:00,4572
2024-05-31T03:00:00+00:00,2087
2024-05-31T02:00:00+00:00,1767
