timestamp,symbol,action,price,quantity,reason,mode,outcome,pnl
2025-01-30T00:00:00+00:00,GBPUSD,BUY,1.25,8027.423725,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-04-02T00:00:00+00:00,GBPUSD,SELL,1.29,8027.423725,Death cross: fast SMA crossed below slow SMA,raw,WIN,371.24
2025-04-04T00:00:00+00:00,GBPUSD,BUY,1.31,7638.99836,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-04-08T00:00:00+00:00,GBPUSD,SELL,1.27,7638.99836,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-274.30
2025-04-15T00:00:00+00:00,GBPUSD,BUY,1.32,7589.209057,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-05-14T00:00:00+00:00,GBPUSD,SELL,1.33,7589.209057,Death cross: fast SMA crossed below slow SMA,raw,WIN,94.42
2025-05-23T00:00:00+00:00,GBPUSD,BUY,1.34,7450.838181,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-06-23T00:00:00+00:00,GBPUSD,SELL,1.34,7450.838181,Death cross: fast SMA crossed below slow SMA,raw,WIN,8.37
2025-06-30T00:00:00+00:00,GBPUSD,BUY,1.37,7287.672419,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-07-15T00:00:00+00:00,GBPUSD,SELL,1.34,7287.672419,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-216.59
2025-08-15T00:00:00+00:00,GBPUSD,BUY,1.35,7389.451331,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-09-05T00:00:00+00:00,GBPUSD,SELL,1.34,7389.451331,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-67.82
2025-09-12T00:00:00+00:00,GBPUSD,BUY,1.36,7364.456565,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-09-29T00:00:00+00:00,GBPUSD,SELL,1.34,7364.456565,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-128.09
2025-11-27T00:00:00+00:00,GBPUSD,BUY,1.32,7548.838097,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2026-01-16T00:00:00+00:00,GBPUSD,SELL,1.34,7548.838097,Death cross: fast SMA crossed below slow SMA,raw,WIN,98.77
2026-01-27T00:00:00+00:00,GBPUSD,BUY,1.37,7310.168458,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2026-02-17T00:00:00+00:00,GBPUSD,SELL,1.36,7310.168458,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-40.47
2026-04-14T00:00:00+00:00,GBPUSD,BUY,1.35,7397.849592,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2026-05-18T00:00:00+00:00,GBPUSD,SELL,1.33,7397.849592,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-157.11
2026-07-09T00:00:00+00:00,GBPUSD,BUY,1.34,7463.63594,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2018-02-23T00:00:00+00:00,XAUUSD,BUY,1328.51,7.527242,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2018-03-01T00:00:00+00:00,XAUUSD,SELL,1302.59,7.527242,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-197.03
2018-03-23T00:00:00+00:00,XAUUSD,BUY,1349.61,7.409548,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2018-04-26T00:00:00+00:00,XAUUSD,SELL,1315.99,7.409548,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-251.06
2018-06-11T00:00:00+00:00,XAUUSD,BUY,1299.20,7.697015,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2018-06-18T00:00:00+00:00,XAUUSD,SELL,1275.90,7.697015,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-181.38
2018-08-31T00:00:00+00:00,XAUUSD,BUY,1200.60,8.329203,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2018-09-18T00:00:00+00:00,XAUUSD,SELL,1196.51,8.329203,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-36.06
2018-09-20T00:00:00+00:00,XAUUSD,BUY,1206.50,8.288468,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2018-09-27T00:00:00+00:00,XAUUSD,SELL,1182.01,8.288468,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-204.95
2018-10-12T00:00:00+00:00,XAUUSD,BUY,1218.40,8.207507,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2018-11-08T00:00:00+00:00,XAUUSD,SELL,1222.60,8.207507,Death cross: fast SMA crossed below slow SMA,raw,WIN,32.52
2018-11-28T00:00:00+00:00,XAUUSD,BUY,1221.70,8.185335,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2019-03-05T00:00:00+00:00,XAUUSD,SELL,1281.70,8.185335,Death cross: fast SMA crossed below slow SMA,raw,WIN,489.07
2019-03-22T00:00:00+00:00,XAUUSD,BUY,1311.91,7.622497,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2019-04-04T00:00:00+00:00,XAUUSD,SELL,1288.70,7.622497,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-178.90
2019-05-10T00:00:00+00:00,XAUUSD,BUY,1286.00,7.776028,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2019-05-24T00:00:00+00:00,XAUUSD,SELL,1282.70,7.776028,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-27.71
2019-06-03T00:00:00+00:00,XAUUSD,BUY,1323.01,7.558538,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2019-09-12T00:00:00+00:00,XAUUSD,SELL,1498.38,7.558538,Death cross: fast SMA crossed below slow SMA,raw,WIN,1323.39
2019-10-03T00:00:00+00:00,XAUUSD,BUY,1507.43,6.633826,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2019-10-04T00:00:00+00:00,XAUUSD,SELL,1505.87,6.633826,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-12.29
2019-11-01T00:00:00+00:00,XAUUSD,BUY,1508.33,6.629867,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2019-11-11T00:00:00+00:00,XAUUSD,SELL,1455.18,6.629867,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-354.32
2019-12-06T00:00:00+00:00,XAUUSD,BUY,1459.42,6.852033,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2020-02-14T00:00:00+00:00,XAUUSD,SELL,1582.37,6.852033,Death cross: fast SMA crossed below slow SMA,raw,WIN,840.34
2020-02-18T00:00:00+00:00,XAUUSD,BUY,1600.34,6.248692,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2020-03-16T00:00:00+00:00,XAUUSD,SELL,1485.58,6.248692,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-719.02
2020-04-01T00:00:00+00:00,XAUUSD,BUY,1578.53,6.334997,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2020-05-06T00:00:00+00:00,XAUUSD,SELL,1683.86,6.334997,Death cross: fast SMA crossed below slow SMA,raw,WIN,665.16
2020-05-14T00:00:00+00:00,XAUUSD,BUY,1738.45,5.752255,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2020-06-03T00:00:00+00:00,XAUUSD,SELL,1697.46,5.752255,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-237.78
2020-06-18T00:00:00+00:00,XAUUSD,BUY,1725.15,5.796606,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2020-08-20T00:00:00+00:00,XAUUSD,SELL,1933.43,5.796606,Death cross: fast SMA crossed below slow SMA,raw,WIN,1205.22
2020-09-10T00:00:00+00:00,XAUUSD,BUY,1954.57,5.116214,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2020-09-11T00:00:00+00:00,XAUUSD,SELL,1937.43,5.116214,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-89.68
2020-09-17T00:00:00+00:00,XAUUSD,BUY,1940.37,5.153659,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2020-09-23T00:00:00+00:00,XAUUSD,SELL,1859.54,5.153659,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-418.53
2020-10-14T00:00:00+00:00,XAUUSD,BUY,1901.67,5.258549,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2020-10-29T00:00:00+00:00,XAUUSD,SELL,1865.24,5.258549,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-193.53
2020-12-14T00:00:00+00:00,XAUUSD,BUY,1829.06,5.467296,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2021-01-15T00:00:00+00:00,XAUUSD,SELL,1828.94,5.467296,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-2.63
2021-03-24T00:00:00+00:00,XAUUSD,BUY,1733.25,5.769514,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2021-04-05T00:00:00+00:00,XAUUSD,SELL,1726.65,5.769514,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-40.05
2021-04-12T00:00:00+00:00,XAUUSD,BUY,1731.55,5.775179,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2021-06-15T00:00:00+00:00,XAUUSD,SELL,1854.14,5.775179,Death cross: fast SMA crossed below slow SMA,raw,WIN,705.92
2021-07-14T00:00:00+00:00,XAUUSD,BUY,1824.66,5.480481,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2021-08-03T00:00:00+00:00,XAUUSD,SELL,1809.74,5.480481,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-83.73
2021-08-25T00:00:00+00:00,XAUUSD,BUY,1788.55,5.59111,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2021-09-16T00:00:00+00:00,XAUUSD,SELL,1754.25,5.59111,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-193.78
2021-10-13T00:00:00+00:00,XAUUSD,BUY,1794.05,5.573967,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2021-11-29T00:00:00+00:00,XAUUSD,SELL,1781.95,5.573967,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-69.48
2021-12-21T00:00:00+00:00,XAUUSD,BUY,1788.25,5.592047,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2022-02-02T00:00:00+00:00,XAUUSD,SELL,1808.84,5.592047,Death cross: fast SMA crossed below slow SMA,raw,WIN,113.13
2022-02-14T00:00:00+00:00,XAUUSD,BUY,1868.36,5.352282,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2022-03-23T00:00:00+00:00,XAUUSD,SELL,1936.23,5.352282,Death cross: fast SMA crossed below slow SMA,raw,WIN,361.22
2022-04-12T00:00:00+00:00,XAUUSD,BUY,1972.47,5.06978,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2022-04-27T00:00:00+00:00,XAUUSD,SELL,1885.54,5.06978,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-442.70
2022-06-01T00:00:00+00:00,XAUUSD,BUY,1843.66,5.423995,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2022-06-15T00:00:00+00:00,XAUUSD,SELL,1814.94,5.423995,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-157.74
2022-08-02T00:00:00+00:00,XAUUSD,BUY,1771.45,5.645086,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2022-08-23T00:00:00+00:00,XAUUSD,SELL,1746.45,5.645086,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-143.12
2022-10-07T00:00:00+00:00,XAUUSD,BUY,1700.85,5.87943,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2022-10-19T00:00:00+00:00,XAUUSD,SELL,1627.16,5.87943,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-435.17
2022-11-08T00:00:00+00:00,XAUUSD,BUY,1712.45,5.8396,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2023-02-07T00:00:00+00:00,XAUUSD,SELL,1871.34,5.8396,Death cross: fast SMA crossed below slow SMA,raw,WIN,925.77
2023-03-13T00:00:00+00:00,XAUUSD,BUY,1912.07,5.229945,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
